Prepayment Date,Prepayment Type,Prepayment Amount,Number of Loans,Amount Not Applied,Prepayment Status,Reversed Date,Reversed Amount,Number of Reversed Loans,Pool Number,holder
4/25/2023,Prepayment,"$225,703.80 ",1,$0.00 ,,,$0.00 ,0,530102
9/25/2023,Prepayment,"$1,437,489.25 ",3,$0.00 ,,,$0.00 ,0,530102
12/25/2023,Prepayment,"$2,062,707.60 ",2,$0.00 ,,,$0.00 ,0,530102
2/25/2024,Prepayment,"$1,971,208.05 ",2,$0.00 ,,,$0.00 ,0,530102
3/25/2024,Prepayment,"$174,935.30 ",1,$0.00 ,,,$0.00 ,0,530102
6/25/2024,Prepayment,"$1,480,368.01 ",2,$0.00 ,,,$0.00 ,0,530102
8/25/2024,Principal Reduction,"$275,925.58 ",0,$0.00 ,,,$0.00 ,0,530102
9/25/2024,Principal Reduction,"$255,760.65 ",0,$0.00 ,,,$0.00 ,0,530102
11/25/2024,Prepayment,"$239,377.27 ",1,$0.00 ,,,$0.00 ,0,530102
12/25/2022,Prepayment,"$3,690,032.88 ",1,$0.00 ,,,$0.00 ,0,530134
7/25/2023,Prepayment,"$2,933,911.24 ",1,$0.00 ,,,$0.00 ,0,530134
10/25/2023,Prepayment,"$275,521.87 ",1,$0.00 ,,,$0.00 ,0,530134
11/25/2023,Prepayment,"$2,743,090.37 ",1,$0.00 ,,,$0.00 ,0,530134
12/25/2023,Prepayment,"$1,131,065.20 ",1,$0.00 ,,,$0.00 ,0,530134
7/25/2024,Prepayment,"$1,079,334.34 ",1,$0.00 ,,,$0.00 ,0,530134
10/25/2024,Prepayment,"$3,547,327.33 ",1,$0.00 ,,,$0.00 ,0,530134
5/25/2023,Prepayment,"$168,654.74 ",1,$0.00 ,,,$0.00 ,0,530188
5/25/2023,Principal Reduction,"$29,180.78 ",0,$0.00 ,,,$0.00 ,0,530188
7/25/2023,Prepayment,"$701,839.25 ",2,$0.00 ,,,$0.00 ,0,530188
8/25/2023,Prepayment,"$161,141.12 ",1,$0.00 ,,,$0.00 ,0,530188
11/25/2023,Prepayment,"$3,326,463.13 ",1,$0.00 ,,,$0.00 ,0,530188
12/25/2023,Prepayment,"$1,002,675.89 ",1,$0.00 ,,,$0.00 ,0,530188
2/25/2024,Prepayment,"$612,887.30 ",1,$0.00 ,,,$0.00 ,0,530188
3/25/2024,Prepayment,"$228,769.90 ",1,$0.00 ,,,$0.00 ,0,530188
4/25/2024,Prepayment,"$223,965.80 ",1,$0.00 ,,,$0.00 ,0,530188
5/25/2024,Prepayment,"$133,141.76 ",1,$0.00 ,,,$0.00 ,0,530188
6/25/2024,Prepayment,"$722,236.80 ",2,$0.00 ,,,$0.00 ,0,530188
11/25/2024,Prepayment,"$1,562,275.55 ",3,$0.00 ,,,$0.00 ,0,530188
11/25/2024,Principal Reduction,"$195,980.56 ",0,$0.00 ,,,$0.00 ,0,530188
,Prepayment,"$238,743.00 ",1,$0.00 ,,,$0.00 ,0,530227
,Prepayment,"$122,581.47 ",1,$0.00 ,,,$0.00 ,0,530227
,Prepayment,"$120,814.53 ",1,$0.00 ,,,$0.00 ,0,530227
,Principal Reduction,"$186,664.65 ",0,$0.00 ,,,$0.00 ,0,530227
,Prepayment,"$371,707.86 ",1,$0.00 ,,,$0.00 ,0,530227
,Principal Reduction,"$72,790.38 ",0,$0.00 ,,,$0.00 ,0,530227
,Prepayment,"$118,394.69 ",1,$0.00 ,,,$0.00 ,0,530227
,Principal Reduction,"$60,920.34 ",0,$0.00 ,,,$0.00 ,0,530227
,Prepayment,"$2,907,602.17 ",3,$0.00 ,,,$0.00 ,0,530227
,Prepayment,"$118,979.61 ",1,$0.00 ,,,$0.00 ,0,530227
,Prepayment,"$115,109.55 ",1,$0.00 ,,,$0.00 ,0,530227
,Prepayment,"$339,311.80 ",2,$0.00 ,,,$0.00 ,0,530227
,Principal Reduction,"$391,822.62 ",0,$0.00 ,,,$0.00 ,0,530227
,Prepayment,"$3,236,175.84 ",3,$0.00 ,,,$0.00 ,0,530227
,Principal Reduction,"$72,968.16 ",0,$0.00 ,,,$0.00 ,0,530227
,Prepayment,"$118,318.77 ",1,$0.00 ,,,$0.00 ,0,530227
,Prepayment,"$221,843.35 ",2,$0.00 ,,,$0.00 ,0,530227
,Prepayment,"$908,676.96 ",3,$0.00 ,,,$0.00 ,0,530227
,Prepayment,"$2,516,139.94 ",1,$0.00 ,,,$0.00 ,0,530227
,Prepayment,"$95,869.72 ",1,$0.00 ,,,$0.00 ,0,530227
,Prepayment,"$3,578,039.36 ",3,$0.00 ,,,$0.00 ,0,530227
,Prepayment,"$137,202.16 ",1,$0.00 ,,,$0.00 ,0,530227
,Prepayment,"$696,376.00 ",1,$0.00 ,,,$0.00 ,0,530241
,Prepayment,"$785,721.38 ",2,$0.00 ,,,$0.00 ,0,530241
,Principal Reduction,"$138,507.53 ",0,$0.00 ,,,$0.00 ,0,530241
,Principal Reduction,"$36,626.82 ",0,$0.00 ,,,$0.00 ,0,530241
,Principal Reduction,"$22,537.26 ",0,$0.00 ,,,$0.00 ,0,530241
,Principal Reduction,"$184,906.36 ",0,$0.00 ,,,$0.00 ,0,530241
,Prepayment,"$704,753.35 ",1,$0.00 ,,,$0.00 ,0,530241
,Prepayment,"$477,882.65 ",2,$0.00 ,,,$0.00 ,0,530241
,Prepayment,"$243,238.78 ",1,$0.00 ,,,$0.00 ,0,530241
,Prepayment,"$4,177,157.26 ",3,$0.00 ,,,$0.00 ,0,530241
,Principal Reduction,"$838,099.51 ",0,$0.00 ,,,$0.00 ,0,530241
,Prepayment,"$2,149,674.49 ",2,$0.00 ,,,$0.00 ,0,530241
,Prepayment,$0.00 ,1,$0.00 ,,,$0.00 ,0,530241
,Principal Reduction,"$51,831.77 ",0,$0.00 ,,,$0.00 ,0,530241
,Prepayment,"$1,388,399.61 ",1,$0.00 ,,,$0.00 ,0,530241
,Prepayment,"$60,319.85 ",1,$0.00 ,,,$0.00 ,0,530241
,Principal Reduction,"$40,052.69 ",0,$0.00 ,,,$0.00 ,0,530241
,Prepayment,"$258,749.26 ",1,$0.00 ,,,$0.00 ,0,530241
,Prepayment,"$223,188.53 ",1,$0.00 ,,,$0.00 ,0,530241
,Prepayment,"$604,196.01 ",2,$0.00 ,,,$0.00 ,0,530241
,Prepayment,"$1,584,416.15 ",3,$0.00 ,,,$0.00 ,0,530241
,Prepayment,"$502,748.18 ",1,$0.00 ,,,$0.00 ,0,530241
,Prepayment,"$3,784,829.07 ",4,$0.00 ,,,$0.00 ,0,530241
,Prepayment,"$1,452,300.07 ",4,$0.00 ,,,$0.00 ,0,530241
,Prepayment,"$513,516.31 ",2,$0.00 ,,,$0.00 ,0,530241
11/25/2024,Prepayment,"$2,526,220.86 ",1,$0.00 ,,,$0.00 ,0,530289
6/25/2024,Prepayment,"$113,513.50 ",1,$0.00 ,,,$0.00 ,0,530311
7/25/2024,Prepayment,"$233,074.02 ",1,$0.00 ,,,$0.00 ,0,530311
8/25/2023,Prepayment,"$1,926,011.95 ",1,$0.00 ,,,$0.00 ,0,530328
10/25/2024,Prepayment,"$3,518,644.95 ",1,$0.00 ,,,$0.00 ,0,530328
10/25/2023,Prepayment,"$770,608.78 ",1,$0.00 ,,,$0.00 ,0,530346
11/25/2023,Principal Reduction,"$112,194.05 ",0,$0.00 ,,,$0.00 ,0,530346
12/25/2023,Prepayment,"$874,636.25 ",1,$0.00 ,,,$0.00 ,0,530346
1/25/2024,Principal Reduction,"$112,500.00 ",0,$0.00 ,,,$0.00 ,0,530346
2/25/2024,Prepayment,"$3,290,042.56 ",1,$0.00 ,,,$0.00 ,0,530346
2/25/2024,Principal Reduction,"$97,500.00 ",0,$0.00 ,,,$0.00 ,0,530346
4/25/2024,Prepayment,"$1,869,748.93 ",1,$0.00 ,,,$0.00 ,0,530346
7/25/2024,Prepayment,"$2,189,879.70 ",2,$0.00 ,,,$0.00 ,0,530346
7/25/2024,Principal Reduction,"$107,103.82 ",0,$0.00 ,,,$0.00 ,0,530346
8/25/2024,Principal Reduction,"$77,162.93 ",0,$0.00 ,,,$0.00 ,0,530346
11/25/2024,Prepayment,"$3,279,232.73 ",1,$0.00 ,,,$0.00 ,0,530346
7/25/2022,Prepayment,"$1,068,046.74 ",1,$0.00 ,,,$0.00 ,0,530115
6/25/2023,Prepayment,"$663,011.96 ",1,$0.00 ,,,$0.00 ,0,530115
7/25/2023,Principal Reduction,"$139,500.00 ",0,$0.00 ,,,$0.00 ,0,530115
10/25/2023,Prepayment,"$1,257,597.98 ",1,$0.00 ,,,$0.00 ,0,530115
10/25/2023,Principal Reduction,"$112,222.30 ",0,$0.00 ,,,$0.00 ,0,530115
11/25/2023,Prepayment,"$663,778.14 ",1,$0.00 ,,,$0.00 ,0,530115
12/25/2023,Prepayment,"$1,470,422.61 ",1,$0.00 ,,,$0.00 ,0,530115
2/25/2024,Prepayment,"$1,750,638.30 ",1,$0.00 ,,,$0.00 ,0,530115
3/25/2024,Prepayment,"$3,499,440.78 ",1,$0.00 ,,,$0.00 ,0,530115
7/25/2024,Prepayment,"$545,030.70 ",1,$0.00 ,,,$0.00 ,0,530115
8/25/2024,Prepayment,"$2,689,199.37 ",2,$0.00 ,,,$0.00 ,0,530115
9/25/2024,Prepayment,"$450,083.52 ",1,$0.00 ,,,$0.00 ,0,530115
10/25/2024,Prepayment,"$3,212,119.48 ",2,$0.00 ,,,$0.00 ,0,530115
,Principal Reduction,"$213,473.97 ",0,$0.00 ,,,$0.00 ,0,530201
,Principal Reduction,"$87,581.93 ",0,$0.00 ,,,$0.00 ,0,530201
,Prepayment,"$1,211,565.52 ",1,$0.00 ,,,$0.00 ,0,530201
,Prepayment,"$1,481,524.29 ",1,$0.00 ,,,$0.00 ,0,530201
,Prepayment,"$2,394,690.16 ",1,$0.00 ,,,$0.00 ,0,530201
,Prepayment,"$139,642.12 ",2,$0.00 ,,,$0.00 ,0,530201
,Principal Reduction,"$644,290.50 ",0,$0.00 ,,,$0.00 ,0,530201
,Prepayment,"$1,366,406.65 ",1,$0.00 ,,,$0.00 ,0,530201
,Prepayment,"$1,078,063.83 ",1,$0.00 ,,,$0.00 ,0,530201
,Prepayment,"$659,321.12 ",1,$0.00 ,,,$0.00 ,0,530201
,Prepayment,"$192,021.66 ",1,$0.00 ,,,$0.00 ,0,530201
,Prepayment,"$541,765.62 ",2,$0.00 ,,,$0.00 ,0,530201
,Prepayment,"$998,242.46 ",2,$0.00 ,,,$0.00 ,0,530201
,Principal Reduction,"$108,750.00 ",0,$0.00 ,,,$0.00 ,0,530201
,Prepayment,"$381,203.87 ",2,$0.00 ,,,$0.00 ,0,530201
,Prepayment,"$218,200.12 ",1,$0.00 ,,,$0.00 ,0,530201
,Prepayment,"$2,383,802.40 ",3,$0.00 ,,,$0.00 ,0,530201
,Prepayment,"$449,331.57 ",1,$0.00 ,,,$0.00 ,0,530264
,Prepayment,"$138,702.64 ",1,$0.00 ,,,$0.00 ,0,530264
,Principal Reduction,"$1,184,069.78 ",0,$0.00 ,,,$0.00 ,0,530264
,Prepayment,"$691,319.58 ",2,$0.00 ,,,$0.00 ,0,530264
,Prepayment,"$4,903,367.75 ",3,$0.00 ,,,$0.00 ,0,530264
,Principal Reduction,"$135,000.00 ",0,$0.00 ,,,$0.00 ,0,530264
,Prepayment,"$580,865.50 ",1,$0.00 ,,,$0.00 ,0,530264
,Principal Reduction,"$460,616.90 ",0,$0.00 ,,,$0.00 ,0,530264
,Prepayment,"$167,230.43 ",1,$0.00 ,,,$0.00 ,0,530264
,Principal Reduction,"$738,752.77 ",0,$0.00 ,,,$0.00 ,0,530264
,Principal Reduction,"$150,000.00 ",0,$0.00 ,,,$0.00 ,0,530264
,Prepayment,"$79,391.43 ",1,$0.00 ,,,$0.00 ,0,530264
,Principal Reduction,"$54,254.08 ",0,$0.00 ,,,$0.00 ,0,530264
,Prepayment,"$264,883.93 ",1,$0.00 ,,,$0.00 ,0,530264
,Prepayment,"$226,747.70 ",1,$0.00 ,,,$0.00 ,0,530264
,Principal Reduction,"$71,031.76 ",0,$0.00 ,,,$0.00 ,0,530264
,Prepayment,"$1,131,819.41 ",4,$0.00 ,,,$0.00 ,0,530264
,Principal Reduction,"$697,248.11 ",0,$0.00 ,,,$0.00 ,0,530264
,Principal Reduction,"$637,500.00 ",0,$0.00 ,,,$0.00 ,0,530264
,Prepayment,"$4,398,163.74 ",5,$0.00 ,,,$0.00 ,0,530264
7/25/2023,Prepayment,"$3,684,698.26 ",1,$0.00 ,,,$0.00 ,0,530307
12/25/2023,Prepayment,"$3,541,051.64 ",1,$0.00 ,,,$0.00 ,0,530307
1/25/2024,Prepayment,"$394,860.54 ",1,$0.00 ,,,$0.00 ,0,530307
3/25/2024,Prepayment,"$3,834,153.14 ",2,$0.00 ,,,$0.00 ,0,530307
5/25/2024,Prepayment,"$990,712.75 ",1,$0.00 ,,,$0.00 ,0,530307
11/25/2023,Prepayment,"$3,709,254.16 ",1,$0.00 ,,,$0.00 ,0,530345
6/25/2024,Prepayment,"$3,236,916.53 ",1,$0.00 ,,,$0.00 ,0,530345
9/25/2024,Prepayment,"$2,431,246.69 ",2,$0.00 ,,,$0.00 ,0,530345
8/25/2023,Prepayment,"$735,906.27 ",1,$0.00 ,,,$0.00 ,0,530356
9/25/2023,Prepayment,"$553,499.99 ",1,$0.00 ,,,$0.00 ,0,530356
3/25/2024,Prepayment,"$558,711.64 ",2,$0.00 ,,,$0.00 ,0,530356
6/25/2024,Prepayment,"$552,548.83 ",2,$0.00 ,,,$0.00 ,0,530356
8/25/2024,Prepayment,"$2,195,115.59 ",2,$0.00 ,,,$0.00 ,0,530356
9/25/2024,Prepayment,"$114,566.69 ",1,$0.00 ,,,$0.00 ,0,530356
11/25/2024,Prepayment,"$3,320,297.47 ",1,$0.00 ,,,$0.00 ,0,530356
,Prepayment,"$680,017.05 ",2,$0.00 ,,,$0.00 ,0,530160
,Prepayment,"$124,738.16 ",1,$0.00 ,,,$0.00 ,0,530160
,Prepayment,"$195,596.88 ",2,$0.00 ,,,$0.00 ,0,530160
,Principal Reduction,"$75,847.37 ",0,$0.00 ,,,$0.00 ,0,530160
,Prepayment,"$208,731.59 ",1,$0.00 ,,,$0.00 ,0,530160
,Prepayment,"$219,696.99 ",2,$0.00 ,,,$0.00 ,0,530160
,Prepayment,"$3,081,857.71 ",1,$0.00 ,,,$0.00 ,0,530160
,Principal Reduction,"$71,250.00 ",0,$0.00 ,,,$0.00 ,0,530160
,Prepayment,"$112,716.89 ",1,$0.00 ,,,$0.00 ,0,530160
,Prepayment,"$247,530.09 ",1,$0.00 ,,,$0.00 ,0,530160
,Prepayment,"$1,067,730.91 ",1,$0.00 ,,,$0.00 ,0,530160
,Prepayment,"$1,430,702.78 ",3,$0.00 ,,,$0.00 ,0,530160
,Prepayment,"$576,223.05 ",4,$0.00 ,,,$0.00 ,0,530160
,Prepayment,"$258,566.96 ",3,$0.00 ,,,$0.00 ,0,530160
,Principal Reduction,"$35,269.50 ",0,$0.00 ,,,$0.00 ,0,530160
,Prepayment,"$79,859.10 ",1,$0.00 ,,,$0.00 ,0,530160
,Prepayment,"$60,136.31 ",1,$0.00 ,,5/10/2024,"$60,136.31 ",1,530160
,Prepayment,"$403,651.95 ",1,$0.00 ,,,$0.00 ,0,530160
,Prepayment,"$881,847.01 ",1,$0.00 ,,,$0.00 ,0,530160
,Prepayment,"$91,035.60 ",1,$0.00 ,,,$0.00 ,0,530160
,Prepayment,"$750,308.22 ",2,$0.00 ,,,$0.00 ,0,530160
,Prepayment,"$317,236.69 ",1,$0.00 ,,,$0.00 ,0,530160
4/25/2023,Prepayment,"$814,365.24 ",1,$0.00 ,,,$0.00 ,0,530244
12/25/2023,Prepayment,"$247,385.24 ",1,$0.00 ,,,$0.00 ,0,530244
9/25/2024,Prepayment,"$3,431,666.07 ",1,$0.00 ,,,$0.00 ,0,530244
11/25/2024,Prepayment,"$1,833,117.24 ",1,$0.00 ,,,$0.00 ,0,530244
,Prepayment,"$20,742.57 ",1,$0.00 ,,,$0.00 ,0,530332
,Principal Reduction,"$162,033.75 ",0,$0.00 ,,,$0.00 ,0,530332
,Prepayment,"$426,748.93 ",1,$0.00 ,,,$0.00 ,0,530332
,Prepayment,"$339,267.71 ",2,$0.00 ,,,$0.00 ,0,530332
,Principal Reduction,"$221,523.16 ",0,$0.00 ,,,$0.00 ,0,530332
,Prepayment,"$1,075,781.19 ",3,$0.00 ,,,$0.00 ,0,530332
,Principal Reduction,"$23,820.62 ",0,$0.00 ,,,$0.00 ,0,530332
,Prepayment,"$839,116.91 ",1,$0.00 ,,,$0.00 ,0,530332
,Prepayment,"$197,967.79 ",1,$0.00 ,,,$0.00 ,0,530332
,Prepayment,"$181,026.90 ",2,$0.00 ,,,$0.00 ,0,530332
,Prepayment,"$639,896.56 ",1,$0.00 ,,,$0.00 ,0,530332
,Prepayment,"$405,669.38 ",2,$0.00 ,,,$0.00 ,0,530332
,Principal Reduction,"$33,211.15 ",0,$0.00 ,,,$0.00 ,0,530332
,Prepayment,"$3,624,977.19 ",3,$0.00 ,,,$0.00 ,0,530332
,Prepayment,"$983,688.17 ",1,$0.00 ,,,$0.00 ,0,530332
,Prepayment,"$667,360.06 ",2,$0.00 ,,,$0.00 ,0,530332
,Prepayment,"$2,250,965.29 ",5,$0.00 ,,,$0.00 ,0,530332
7/25/2024,Prepayment,"$778,641.18 ",1,$0.00 ,,,$0.00 ,0,530360
7/25/2024,Principal Reduction,"$296,260.06 ",0,$0.00 ,,,$0.00 ,0,530360
10/25/2024,Principal Reduction,"$59,141.68 ",0,$0.00 ,,,$0.00 ,0,530360
8/25/2023,Prepayment,"$1,475,396.91 ",1,$0.00 ,,,$0.00 ,0,530370
6/25/2024,Prepayment,"$175,565.28 ",1,$0.00 ,,,$0.00 ,0,530370
11/25/2024,Principal Reduction,"$484,691.49 ",0,$0.00 ,,,$0.00 ,0,530370
9/25/2023,Principal Reduction,"$327,089.91 ",0,$0.00 ,,,$0.00 ,0,530372
1/25/2024,Prepayment,"$1,535,571.13 ",2,$0.00 ,,,$0.00 ,0,530372
3/25/2024,Principal Reduction,"$148,644.87 ",0,$0.00 ,,,$0.00 ,0,530372
4/25/2024,Prepayment,"$119,431.53 ",1,$0.00 ,,,$0.00 ,0,530372
4/25/2024,Principal Reduction,"$53,385.47 ",0,$0.00 ,,,$0.00 ,0,530372
6/25/2024,Prepayment,"$2,742,943.26 ",3,$0.00 ,,,$0.00 ,0,530372
7/25/2024,Prepayment,"$497,063.64 ",1,$0.00 ,,,$0.00 ,0,530372
9/25/2024,Prepayment,"$644,242.80 ",1,$0.00 ,,,$0.00 ,0,530372
10/25/2024,Prepayment,"$4,089,961.60 ",4,$0.00 ,,,$0.00 ,0,530372
11/25/2024,Prepayment,"$891,296.26 ",1,$0.00 ,,,$0.00 ,0,530372
5/25/2024,Prepayment,"$3,685,059.30 ",1,$0.00 ,,,$0.00 ,0,530382
7/25/2024,Prepayment,"$1,846,598.19 ",1,$0.00 ,,,$0.00 ,0,530382
12/25/2023,Prepayment,"$224,642.16 ",1,$0.00 ,,,$0.00 ,0,530381
7/25/2024,Prepayment,"$337,149.20 ",1,$0.00 ,,,$0.00 ,0,530381
9/25/2024,Prepayment,"$346,026.23 ",1,$0.00 ,,,$0.00 ,0,530381
3/25/2024,Prepayment,"$914,683.50 ",1,$0.00 ,,,$0.00 ,0,530389
4/25/2024,Prepayment,"$994,034.39 ",1,$0.00 ,,,$0.00 ,0,530389
8/25/2024,Principal Reduction,"$107,593.41 ",0,$0.00 ,,,$0.00 ,0,530389
9/25/2024,Prepayment,"$1,089,548.24 ",2,$0.00 ,,,$0.00 ,0,530389
9/25/2024,Principal Reduction,"$520,326.71 ",0,$0.00 ,,,$0.00 ,0,530389
10/25/2023,Prepayment,"$3,461,555.60 ",1,$0.00 ,,,$0.00 ,0,530416
4/25/2024,Prepayment,"$1,879,238.51 ",1,$0.00 ,,,$0.00 ,0,530416
6/25/2024,Prepayment,"$1,772,037.86 ",1,$0.00 ,,,$0.00 ,0,530416
7/25/2024,Prepayment,"$807,810.92 ",1,$0.00 ,,,$0.00 ,0,530416
8/25/2024,Principal Reduction,"$429,000.00 ",0,$0.00 ,,,$0.00 ,0,530416
10/25/2024,Prepayment,"$1,300,250.42 ",2,$0.00 ,,,$0.00 ,0,530416
1/25/2024,Prepayment,"$846,470.91 ",1,$0.00 ,,,$0.00 ,0,530418
11/25/2023,Prepayment,"$254,716.14 ",1,$0.00 ,,,$0.00 ,0,530428
12/25/2023,Prepayment,"$255,239.80 ",1,$0.00 ,,,$0.00 ,0,530428
1/25/2024,Principal Reduction,"$98,164.50 ",0,$0.00 ,,,$0.00 ,0,530428
3/25/2024,Prepayment,"$252,858.33 ",1,$0.00 ,,,$0.00 ,0,530428
5/25/2024,Prepayment,"$1,781,633.66 ",2,$0.00 ,,,$0.00 ,0,530428
7/25/2024,Prepayment,"$1,018,132.37 ",4,$0.00 ,,,$0.00 ,0,530428
8/25/2024,Prepayment,"$426,074.83 ",2,$0.00 ,,,$0.00 ,0,530428
9/25/2024,Prepayment,"$347,094.88 ",1,$0.00 ,,,$0.00 ,0,530428
10/25/2024,Prepayment,"$673,884.49 ",2,$0.00 ,,,$0.00 ,0,530428
11/25/2024,Prepayment,"$239,602.28 ",1,$0.00 ,,,$0.00 ,0,530428
11/25/2024,Principal Reduction,"$80,000.00 ",0,$0.00 ,,,$0.00 ,0,530428
1/25/2024,Principal Reduction,"$45,689.60 ",0,$0.00 ,,,$0.00 ,0,530439
3/25/2024,Principal Reduction,"$153,624.44 ",0,$0.00 ,,,$0.00 ,0,530439
5/25/2024,Prepayment,"$1,409,337.22 ",1,$0.00 ,,,$0.00 ,0,530439
5/25/2024,Principal Reduction,"$188,027.49 ",0,$0.00 ,,,$0.00 ,0,530439
6/25/2024,Prepayment,"$43,631.46 ",1,$0.00 ,,,$0.00 ,0,530439
8/25/2024,Prepayment,"$1,416,165.55 ",2,$0.00 ,,,$0.00 ,0,530439
9/25/2024,Prepayment,"$512,141.14 ",1,$0.00 ,,,$0.00 ,0,530439
10/25/2024,Prepayment,"$963,449.25 ",1,$0.00 ,,,$0.00 ,0,530439
11/25/2024,Prepayment,"$1,014,931.41 ",2,$0.00 ,,,$0.00 ,0,530439
8/25/2024,Principal Reduction,"$638,111.66 ",0,$0.00 ,,,$0.00 ,0,530452
9/25/2024,Prepayment,"$2,170,896.04 ",1,$0.00 ,,,$0.00 ,0,530452
10/25/2024,Prepayment,"$3,572,769.87 ",1,$0.00 ,,,$0.00 ,0,530452
10/25/2024,Principal Reduction,"$493,662.62 ",0,$0.00 ,,,$0.00 ,0,530452
4/25/2024,Prepayment,"$365,370.61 ",1,$0.00 ,,,$0.00 ,0,530472
6/25/2024,Prepayment,"$1,721,466.98 ",1,$0.00 ,,,$0.00 ,0,530472
7/25/2024,Prepayment,"$345,008.99 ",1,$0.00 ,,,$0.00 ,0,530472
9/25/2024,Prepayment,"$4,159,215.33 ",6,$0.00 ,,,$0.00 ,0,530472
9/25/2024,Principal Reduction,"$35,943.25 ",0,$0.00 ,,,$0.00 ,0,530472
10/25/2024,Prepayment,"$246,281.84 ",1,$0.00 ,,,$0.00 ,0,530472
11/25/2024,Prepayment,"$2,035,509.81 ",3,$0.00 ,,,$0.00 ,0,530472
5/25/2024,Prepayment,"$3,703,026.79 ",1,$0.00 ,,,$0.00 ,0,530471
3/25/2024,Prepayment,"$29,389.93 ",1,$0.00 ,,,$0.00 ,0,530488
5/25/2024,Prepayment,"$414,937.88 ",2,$0.00 ,,,$0.00 ,0,530488
7/25/2024,Prepayment,"$1,715,900.36 ",2,$0.00 ,,,$0.00 ,0,530488
7/25/2024,Principal Reduction,"$74,999.99 ",0,$0.00 ,,,$0.00 ,0,530488
8/25/2024,Prepayment,"$40,676.24 ",1,$0.00 ,,,$0.00 ,0,530488
8/25/2024,Principal Reduction,"$223,513.01 ",0,$0.00 ,,,$0.00 ,0,530488
9/25/2024,Prepayment,"$80,453.62 ",1,$0.00 ,,,$0.00 ,0,530488
10/25/2024,Prepayment,"$347,118.09 ",1,$0.00 ,,,$0.00 ,0,530488
11/25/2024,Prepayment,"$235,281.54 ",2,$0.00 ,,,$0.00 ,0,530488
4/25/2024,Prepayment,"$235,167.25 ",2,$0.00 ,,,$0.00 ,0,530508
4/25/2024,Principal Reduction,"$121,183.87 ",0,$0.00 ,,,$0.00 ,0,530508
5/25/2024,Prepayment,"$168,650.88 ",2,$0.00 ,,,$0.00 ,0,530508
5/25/2024,Principal Reduction,"$52,500.00 ",0,$0.00 ,,,$0.00 ,0,530508
6/25/2024,Prepayment,"$149,618.20 ",1,$0.00 ,,,$0.00 ,0,530508
7/25/2024,Prepayment,"$463,582.12 ",3,$0.00 ,,,$0.00 ,0,530508
7/25/2024,Principal Reduction,"$21,768.72 ",0,$0.00 ,,,$0.00 ,0,530508
8/25/2024,Prepayment,"$361,329.26 ",3,$0.00 ,,,$0.00 ,0,530508
9/25/2024,Prepayment,"$679,900.36 ",5,$0.00 ,,,$0.00 ,0,530508
10/25/2024,Prepayment,"$988,827.99 ",8,$0.00 ,,,$0.00 ,0,530508
11/25/2024,Prepayment,"$863,598.97 ",2,$0.00 ,,,$0.00 ,0,530508
6/25/2024,Prepayment,"$124,577.29 ",1,$0.00 ,,,$0.00 ,0,530528
7/25/2024,Prepayment,"$209,090.46 ",2,$0.00 ,,,$0.00 ,0,530528
8/25/2024,Prepayment,"$353,723.09 ",2,$0.00 ,,,$0.00 ,0,530528
9/25/2024,Prepayment,"$366,968.82 ",3,$0.00 ,,,$0.00 ,0,530528
9/25/2024,Principal Reduction,"$25,115.01 ",0,$0.00 ,,,$0.00 ,0,530528
10/25/2024,Prepayment,"$537,421.53 ",3,$0.00 ,,,$0.00 ,0,530528
